mean,sd,median,mode,q25,q75,iqr,skew,kurt,zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,label
1339.221091450727,1488.9844730733687,617.1666666666666,133.83333333333331,277.0,2167.6666666666665,1890.6666666666665,7.420688990655455,81.267516521155,0.06219594576903137,0.017159737908667157,2.8814125025839443,0.16818007480908234,0.20575248095285603,0.45439606326774024,0.012960077970595922,0.09063807531380753,male
2123.567254988565,2107.455145475632,1279.8185941043082,194.10430839002265,367.8004535147392,3687.9818594104304,3320.181405895691,4.896540795826131,33.99427025360898,0.12066807647490398,0.029661669482656434,2.703810534958994,0.22168359020438258,0.21041507886456107,0.8582030611456002,0.007811122929327843,0.2077011494252873,male
1542.7268110343168,1872.9913469932947,536.2635253472806,154.31491566900988,285.5977543724959,2195.724670713275,1910.126916340779,8.338281701333987,102.95105550088844,0.09833894309634615,0.04271939859784201,2.8401592465385344,0.2057432386214702,0.2200954670270437,0.6103011024372573,0.009473059562395147,0.1436650485436893,male
1388.2391246097852,2010.0503109386877,385.66868530175117,114.07774231079026,130.30637510814117,1359.86396587214,1229.5575907639989,7.463879910580756,80.48619788031941,0.06701975029762813,0.014160991059330098,2.675607511830834,0.16811717298487933,0.19609567043716447,0.41593036536600786,0.01983260561034958,0.13448170731707318,male
1607.1083640011104,1658.198404345942,839.9740748742322,393.5680997500077,394.5557235887781,2518.440788864541,2123.885065275763,4.069635058419269,24.771966387613247,0.1380944931163955,0.019936405664994744,2.5807486610906247,0.22632908533552976,0.20851334642628744,0.9313719154361234,0.008553863274541568,0.21265625,male
1322.246096488284,1519.733255932856,594.0,133.66666666666666,276.66666666666663,1867.0,1590.3333333333335,6.769750766693757,69.524774644026,0.054111757343738506,0.020960084996536725,2.8487922123534632,0.15986804037435565,0.19857111395215904,0.4509474948682619,0.015269875153914224,0.09506302521008403,male
1322.246096488284,1519.733255932856,594.0,133.66666666666666,276.66666666666663,1867.0,1590.3333333333335,6.769750766693757,69.524774644026,0.054111757343738506,0.020960084996536725,2.8487922123534632,0.15986804037435565,0.19857111395215904,0.4509474948682619,0.015269875153914224,0.09506302521008403,male
2122.1143293962837,2112.4466527739164,1157.0438799076212,228.17551963048498,371.824480369515,3619.3995381062355,3247.5750577367203,5.751692192071325,47.65686377357955,0.09726864462931606,0.021519490237187095,2.867997223219162,0.19902932408645718,0.20398447585358853,0.6792520511560717,0.007594121690021574,0.16114705882352942,male
1572.6509181893964,1920.159102846115,580.5579316244033,144.8083662150603,283.87737645208466,2096.6308876686626,1812.7535112165779,9.961192672099834,153.945377866799,0.08874857616965025,0.06698761230671184,2.949515961586389,0.19077757754653835,0.21114491888523224,0.5835910904182408,0.010070345054311682,0.1393820224719101,male
1380.4898541133255,1927.8968116951874,511.3016367887763,133.48344447331198,196.7610634796917,1241.072717300309,1044.3116538206173,10.71229711937108,176.66489455905727,0.06241625561363469,0.033442757419697544,2.8012137675101694,0.16878698913970477,0.2027905759583049,0.4149387809898306,0.011266032995467452,0.11538235294117646,male
1864.397299932611,1798.687586244676,1036.8754091206633,377.5443408871294,491.755244537265,2956.017580499361,2464.262335962096,4.285535449002949,31.08855879642702,0.11631628142773402,0.02095123727885192,2.8216140657760653,0.21324950527579628,0.19575664833786718,0.8975239038492203,0.007039002208961754,0.22066455696202533,male
1622.954663388903,1730.4489845385215,827.0,136.0,366.0,2486.75,2120.75,7.599424746043989,88.92713882586882,0.0557221684338127,0.020089012738078504,2.869105981495458,0.15810999900209963,0.19866180442238138,0.4493340165695709,0.01572931577407376,0.08966981132075472,male
1622.954663388903,1730.4489845385215,827.0,136.0,366.0,2486.75,2120.75,7.599424746043989,88.92713882586882,0.0557221684338127,0.020089012738078504,2.869105981495458,0.15810999900209963,0.19866180442238138,0.4493340165695709,0.01572931577407376,0.08966981132075472,male
2223.140043369068,2194.368507059484,1258.9629629629628,215.4074074074074,398.8148148148148,3766.5185185185182,3367.7037037037035,4.727829940368237,30.566961593965267,0.13597220406104643,0.017143659542769987,2.75295521739522,0.23203704286342855,0.208944631090836,0.951223849048335,0.007503093079521859,0.2367723880597015,male
2439.929489882496,2331.355327072509,1585.4137447405328,144.74053295932677,364.656381486676,4616.830294530154,4252.173913043478,7.499207225008106,84.98141784830719,0.14061015986294928,0.03803138563043846,2.7687400489460967,0.23962031833516764,0.2140697059384416,0.7672791674205205,0.01097408635413273,0.21882978723404256,male
1776.2660782148985,2138.6349895133258,556.5105372275115,118.19407821903745,218.03103802258406,3551.61933133391,3333.5882933113257,8.566031823726938,110.32061518434253,0.08684636283158827,0.01456331673094857,2.617586543719082,0.1935343412761046,0.20275417891443842,0.5210659897848889,0.012220443918265999,0.1658130081300813,male
2102.5212384313077,2050.828619200915,1118.9627228525121,592.5445705024312,482.00972447325773,3538.0875202593193,3056.0777957860614,4.257467677767673,25.959858069620555,0.15872299390631736,0.027372898992087735,2.7316657802090463,0.25295077540889416,0.20733039763541275,0.9561965242771516,0.008321738973654812,0.2583606557377049,male
1511.2454396367887,1572.4304032472846,783.8000000000001,12.600000000000001,393.40000000000003,2356.6,1963.1999999999998,4.8051553149304285,36.07993781572389,0.059930440689052275,0.011563538935427182,2.8271720065415633,0.16960409245167002,0.2037164935889381,0.49801965446282775,0.014919723333832605,0.10445979899497489,male
1511.2454396367887,1572.4304032472846,783.8000000000001,12.600000000000001,393.40000000000003,2356.6,1963.1999999999998,4.8051553149304285,36.07993781572389,0.059930440689052275,0.011563538935427182,2.8271720065415633,0.16960409245167002,0.2037164935889381,0.49801965446282775,0.014919723333832605,0.10445979899497489,male
2817.4429237774557,2328.147753655976,2593.6685288640597,181.00558659217876,451.02420856610803,4602.607076350093,4151.5828677839845,4.922418184436005,36.54530409190279,0.1893168347226486,0.02696271142297247,2.7764246682871296,0.278082460203242,0.21269851952806795,1.0134022364403548,0.007910336164365537,0.2867452830188679,male
2376.428234859095,2318.057934244204,1508.3453132233617,148.1445383884408,315.002071099632,4557.783679734898,4242.781608635266,8.509420345578311,98.4242037020883,0.19803219370748087,0.04182611869213474,2.9711027496418,0.2875875983188536,0.22146469513750863,0.9040363746121847,0.009404663007354689,0.2937376237623763,male
1746.164474709482,2142.2022696386434,482.80932913737837,112.9378547689774,215.0524984559278,3358.0188817975945,3142.9663833416666,9.38324712915836,127.04668612546864,0.12743608081530486,0.033940171007261696,2.7778768643617595,0.22344129669649218,0.2037588809005907,0.6093293726614007,0.011064801841000806,0.20741071428571423,male
2120.819880606935,1915.6448308504537,1648.7347911643244,235.4701920678473,461.62800365843515,3404.340234472437,2942.7122308140015,4.9031810016610855,34.28140133126042,0.20283781693408895,0.020087107147655464,2.882370535793869,0.2956607681664751,0.20471286104365385,1.1735097003527986,0.006674796718516159,0.34856741573033706,male
1774.7594944877956,1783.069461177448,945.3333333333333,136.0,365.0,2908.6666666666665,2543.6666666666665,7.128903491162158,71.72281627232418,0.09983067069130533,0.02347026916739782,2.9038617497219668,0.20529441433074744,0.21029045391862222,0.6318810103180867,0.010998653925826756,0.1543487394957983,male
1774.7594944877956,1783.069461177448,945.3333333333333,136.0,365.0,2908.6666666666665,2543.6666666666665,7.128903491162158,71.72281627232418,0.09983067069130533,0.02347026916739782,2.9038617497219668,0.20529441433074744,0.21029045391862222,0.6318810103180867,0.010998653925826756,0.1543487394957983,male
2398.250575007156,2195.669519848907,1736.8067226890755,201.68067226890756,408.0672268907563,3964.705882352941,3556.638655462185,5.266155867067981,41.15738604263752,0.16245943021997838,0.013750090347594793,2.764423566020846,0.2628476281780792,0.21363798934224498,1.0846126409064272,0.008430013049712292,0.28529661016949154,male
2207.7310313341386,2170.488808187866,1198.9813242784383,143.2937181663837,423.76910016977934,4212.224108658744,3788.4550084889643,8.823702084401093,131.1687091659004,0.17894134910016832,0.03013306552812153,2.9203325706866217,0.2732430234756809,0.21868537041224687,1.0627034257128736,0.007619217450882908,0.278103448275862,male
2018.1897875815562,2392.52563756335,563.1181930827591,119.99739136105738,212.51711919306103,4251.038020912589,4038.5209017195275,12.58063303571374,235.00409121865948,0.11451814768460575,0.03238756058346729,2.774337303587491,0.2373120399789852,0.2237751107849248,0.6733936911228505,0.014121618157063847,0.2167105263157895,male
2128.020646644861,2000.2404089450938,1454.7685386365379,238.0307251859615,498.9647503898162,3397.0501776539454,2898.085427264129,4.284012241966807,27.25976299719165,0.16265123070504797,0.02104383635034958,2.8685817740776627,0.255550429678727,0.20347888874203615,1.0225305315563753,0.009138029951989157,0.28390624999999997,male
1617.453278093098,1692.305876514261,841.25,131.0,346.25,2652.75,2306.5,8.576332600956977,117.47217554874298,0.06657693185664472,0.016683727995125155,2.9318058701818637,0.17675227195742038,0.20876277937122348,0.4855019012525621,0.012468355593331445,0.10572327044025157,male
1617.453278093098,1692.305876514261,841.25,131.0,346.25,2652.75,2306.5,8.576332600956977,117.47217554874298,0.06657693185664472,0.016683727995125155,2.9318058701818637,0.17675227195742038,0.20876277937122348,0.4855019012525621,0.012468355593331445,0.10572327044025157,male
2050.5350549560167,2142.28995516553,878.3357245337158,86.37015781922524,346.6284074605452,3666.8579626972737,3320.2295552367286,5.080895673431585,35.778858231644186,0.16862563711886233,0.024509788264751396,2.7170217879856557,0.25125579032999334,0.21264968558862857,0.9594969244747781,0.008874447186034544,0.2624094202898551,male
1769.0381082816048,2031.8078739944235,623.8051684869353,130.27026057638852,350.9262746363946,2738.5448611036386,2387.618586467244,6.7566002330228025,66.39810212231215,0.16444468629264844,0.026846879693752667,2.8008082590975474,0.25386043994670043,0.21681415793366687,0.9213547743866949,0.011374473450997024,0.2526086956521739,male
1138.1903879912538,1731.1260169362538,408.92561983471074,108.42975206611571,152.72727272727272,908.0991735537191,755.3719008264463,7.22653075494127,74.72288229430693,0.09179182311222361,0.01624991048733649,2.6022914772557706,0.18790434879761383,0.21110585396302717,0.4722385613267297,0.014866392366444344,0.14939583333333334,male
1805.8778238576353,1869.992757464378,816.3170971283297,457.3101442576222,410.77791259798545,2911.8083241848194,2501.030411586834,4.515919843484463,30.33740046699103,0.1896706821026283,0.02476228309458555,2.6542336430880633,0.2694115250781073,0.21350943510918513,0.9763946031337924,0.00868829453362507,0.298046875,male
1429.6900106992944,1620.4751975217137,651.2,134.6,305.0,2162.0,1857.0,6.897160913212185,80.19264253933409,0.07403727020584777,0.021786046081453764,2.820875476785243,0.1795977584495694,0.20977804777377326,0.48015374905865227,0.01292541996578478,0.1053140703517588,male
1429.6900106992944,1620.4751975217137,651.2,134.6,305.0,2162.0,1857.0,6.897160913212185,80.19264253933409,0.07403727020584777,0.021786046081453764,2.820875476785243,0.1795977584495694,0.20977804777377326,0.48015374905865227,0.01292541996578478,0.1053140703517588,male
2311.9934034595917,2230.2241123983467,1316.8597168597169,436.55083655083655,364.4787644787645,3996.3963963963965,3631.917631917632,4.9036543115380065,32.44756798668716,0.12756204996505371,0.029241981318782587,2.7706361026752675,0.21428251971692927,0.2041835288650101,0.7117961799297388,0.009240797247724884,0.19639610389610387,male
1935.9932424945855,2143.943393255426,657.8905963182461,140.4171255747277,325.3089980944389,3598.258771699795,3272.9497736053563,7.675672864504899,86.66774320286923,0.13547744539829715,0.0380158601488607,2.86154201462232,0.23089730925768454,0.2196398097221113,0.7803311572020692,0.009781547732332418,0.21112676056338026,male
1578.6544983841134,2101.4713679227657,423.3301594376127,120.58102550596624,197.40280788476733,2603.837037337169,2406.4342294524017,8.68505562017885,100.68080042809795,0.08193643693961712,0.021841924089536648,2.641229296172363,0.19301949626940876,0.21677974656070084,0.46067201115745315,0.01325891488982881,0.14881147540983608,male
1983.5904435250352,1892.4906026171839,1033.7586340993685,349.030573507898,412.14051591637195,3323.1977185607675,2911.0572026443956,4.83759458488576,32.85362112457549,0.15443744979732127,0.014808188445820176,2.700308633886958,0.25242739617296384,0.2155305434617461,0.9872071863540101,0.007908832059484307,0.26800373134328354,male
1484.5623142449354,1674.5114006584406,643.6,145.0,302.6,2386.8,2084.2000000000003,6.527248280168117,61.856404081591194,0.07231401060370689,0.01944061856583636,2.8965748990857274,0.17750333535684895,0.2058876572609725,0.5050308748867277,0.013113700175333858,0.10772613065326633,male
1484.5623142449354,1674.5114006584406,643.6,145.0,302.6,2386.8,2084.2000000000003,6.527248280168117,61.856404081591194,0.07231401060370689,0.01944061856583636,2.8965748990857274,0.17750333535684895,0.2058876572609725,0.5050308748867277,0.013113700175333858,0.10772613065326633,male
1874.5127859639565,2043.829126064571,865.7596371882086,120.1814058956916,359.63718820861675,3041.269841269841,2681.632653061224,4.913046675132306,35.18777189386662,0.1413404686893099,0.023637688966169034,2.7955603167817378,0.2144227382440505,0.1959237441521575,0.9793634134103799,0.008249187762362335,0.23525862068965514,male
1765.786484666039,2103.0873435092303,625.2386650034368,155.18953183472928,294.4935210407067,2874.4685725923478,2579.975051551641,9.325257359523102,131.92471398601066,0.13687212107918403,0.04397149241194726,2.9253168280076207,0.21664651366307258,0.2105970487508768,0.7687353601851006,0.011267151958420438,0.20317010309278347,male
1606.6997468892382,2144.9797543913596,534.660663851682,104.24764408154134,204.4685551298901,2448.701098962557,2244.232543832667,8.670936042525037,110.1442854408399,0.10234383888952099,0.026177700091091508,2.7447245547676284,0.1940085490901053,0.21279559533964879,0.5315540149787293,0.012880219869127735,0.16431818181818184,male
1985.1686905265447,1977.9448110759986,932.0008557195684,249.38113138351517,424.4369059625317,3277.1614559457225,2852.7245499831906,5.02142303966108,35.57400103746713,0.1735607008760951,0.023820174118714222,2.710372292321991,0.2371407192670371,0.20980794362205724,0.9217065731113789,0.010004237725221202,0.2456875,male
1601.072920056945,1670.7413699077304,790.3333333333333,145.33333333333331,349.3333333333333,2710.0,2360.6666666666665,6.033026123897324,54.25041765553637,0.0708448585942512,0.015530896111403975,2.8659691111738925,0.17144579679572616,0.2055413927284876,0.4456410937789008,0.014143767998549548,0.10304621848739495,male
1601.072920056945,1670.7413699077304,790.3333333333333,145.33333333333331,349.3333333333333,2710.0,2360.6666666666665,6.033026123897324,54.25041765553637,0.0708448585942512,0.015530896111403975,2.8659691111738925,0.17144579679572616,0.2055413927284876,0.4456410937789008,0.014143767998549548,0.10304621848739495,male
2146.4929123976403,2188.3953920357367,1158.2504970178925,409.9403578528827,362.624254473161,3576.5407554671965,3213.9165009940357,5.439208241961664,41.4879002598849,0.15602836879432627,0.031069826408274735,2.84415259826599,0.24381205363708652,0.20493288260042516,0.9704767341434892,0.007852212991450225,0.25507575757575757,male
2384.0994475849093,2328.949763697854,1470.981982198124,170.82123749430198,323.6006813656103,4539.622369904753,4216.021688539143,8.502105516240777,97.80629944759761,0.1699818948442835,0.03425163919157997,2.817046096936401,0.2685118899621879,0.22542945084807625,1.041845408868583,0.007691876144446256,0.26601941747572816,male
1413.199431944681,1863.6372890474859,447.71293914072993,138.79465403793174,196.35254206416064,2007.9688531681884,1811.6163111040278,8.665488536854365,101.35861167219781,0.08829323691651601,0.02698869048184991,2.7445693515710112,0.2038996331307427,0.21026767851735162,0.6050925923289063,0.014008344050725928,0.1690740740740741,male
2215.212183419977,2054.619542184195,1376.0824742268042,270.5154639175258,468.45360824742266,3523.2989690721647,3054.845360824742,4.522870253381215,29.606408428878066,0.18863423028785983,0.02653430925794853,2.913058512221815,0.29290617122175605,0.2064541531570657,1.2404294052188238,0.0065439379978523395,0.33559895833333336,male
1638.1009503637242,1620.4584664675453,952.0,135.75,325.75,2613.0,2287.25,6.642207830337794,69.08016292472091,0.08257963964389448,0.018482623707434535,2.943165930871357,0.1886771002496215,0.2051961712815795,0.5898678416262177,0.0119478378552431,0.1241509433962264,male
1638.1009503637242,1620.4584664675453,952.0,135.75,325.75,2613.0,2287.25,6.642207830337794,69.08016292472091,0.08257963964389448,0.018482623707434535,2.943165930871357,0.1886771002496215,0.2051961712815795,0.5898678416262177,0.0119478378552431,0.1241509433962264,male
2076.5443774211312,2132.3050020874057,1119.0751445086703,109.05587668593448,431.5992292870905,3403.8535645472057,2972.254335260115,4.800583164472282,33.16887926312902,0.17002871236103953,0.022096907032707582,2.797801940739388,0.2505174992549313,0.20974449773344667,1.113521156130626,0.006853749963642464,0.2928676470588235,male
2376.1334230468037,2188.6074978506954,1665.571746654615,150.61396353695903,402.1075373117876,4113.489561517603,3711.3820242058155,8.476654664766768,104.35213360425242,0.19547872340425534,0.04093830447790118,2.788250094828232,0.28577006784113695,0.22510285015937267,1.1950021906051387,0.007695008091495641,0.32589285714285715,male
1471.3752313996542,1951.8672464717174,504.4537753938011,120.38542753816654,222.51887090119172,1813.548214849154,1591.0293439479622,9.629900273618087,145.85313918697048,0.12838351861395372,0.03347767637961812,2.641930126741051,0.22297222358801058,0.21025857626553443,0.8201083972209124,0.011832144225344229,0.2363235294117648,male
1812.6159940054647,1731.1953430414712,1042.8598780120894,625.3658269740981,562.7854817975439,2805.612537950275,2242.827056152731,3.960432312698232,24.043518450568733,0.1991934362397441,0.017828923556287766,2.6634217112109724,0.2755341426041372,0.20554423523692084,1.2255931125509558,0.006714991785867158,0.32605555555555554,male
1453.839299784201,1495.919066539555,887.5,135.75,411.75,2102.0,1690.25,5.491702656497161,53.69699782894223,0.07538511189301092,0.009611257518742622,2.8416164781226163,0.1863600359008723,0.2135842186514788,0.5830081839947453,0.011147936421174393,0.11864779874213838,male
1453.839299784201,1495.919066539555,887.5,135.75,411.75,2102.0,1690.25,5.491702656497161,53.69699782894223,0.07538511189301092,0.009611257518742622,2.8416164781226163,0.1863600359008723,0.2135842186514788,0.5830081839947453,0.011147936421174393,0.11864779874213838,male
2078.601232387126,2129.1785061113555,1130.2649930264993,179.91631799163181,366.8061366806137,3533.8912133891213,3167.0850767085076,5.008630717422368,35.319373427378615,0.11630735602601844,0.02117586339610998,2.744689690902225,0.20629592212863493,0.205455888432467,0.7487784317784134,0.008531606743682934,0.19186619718309858,male
1724.1069885244124,1977.097881219059,614.1843971631206,137.5886524822695,282.5531914893617,2527.6595744680853,2245.1063829787236,8.672259254269559,109.09041294535108,0.10109064902556768,0.045683646030936755,2.895095667176319,0.21245677655504513,0.22625882283996873,0.7054417307446119,0.009958897182625633,0.1532857142857143,male
1134.743209141325,1739.0342250651788,331.1413721801009,106.10830647715206,140.6829231944263,1019.0570220375923,878.374098843166,9.43852958790894,128.29708664697117,0.07273189230899527,0.03159366991545675,2.7255211107664397,0.16454749323038484,0.20961002253164437,0.34699061883780863,0.01217198285551757,0.10898496240601503,male
1958.6944036519446,1969.3869915753078,1064.4125914555134,246.88503020274717,422.32012918402745,3091.804389864636,2669.4842606806087,4.768156560754268,34.51218698241877,0.15340748516290525,0.016517580445893222,2.8213746146403857,0.23411993353721286,0.20444085727806394,0.9087086730696687,0.008457268949382736,0.2495967741935484,male
1449.3989404467272,1599.7774627852696,665.5,132.75,282.0,2327.75,2045.75,7.198053441903139,81.28888679704265,0.06229484969419321,0.02313095607499826,2.857597759826749,0.15926538689959857,0.19288440114358738,0.4679378000461691,0.013689156964797748,0.10311320754716984,male
1449.3989404467272,1599.7774627852696,665.5,132.75,282.0,2327.75,2045.75,7.198053441903139,81.28888679704265,0.06229484969419321,0.02313095607499826,2.857597759826749,0.15926538689959857,0.19288440114358738,0.4679378000461691,0.013689156964797748,0.10311320754716984,male
1934.4655928131479,2124.221289100418,861.5620214395099,228.48392036753444,333.53751914241957,3235.83460949464,2902.2970903522205,5.432914736127182,39.98996158457485,0.13236506873902457,0.02150352480648102,2.70046158023236,0.2188083249551428,0.20900307683845798,0.8976238666608956,0.008858478739594694,0.22470930232558137,male
1775.9457071940813,2034.6354093621894,628.1183523496422,144.30126052636206,293.6657231764561,2635.396705402507,2341.730982226051,7.9964902312205295,95.88909885494395,0.10654275290922163,0.02986849031443068,2.8007599402182874,0.2086173302905275,0.21926120760619605,0.6954281293651766,0.011042214966381947,0.17765957446808509,male
1303.2655736686736,1877.406033687732,403.726576261115,124.61535196621463,152.79811548990895,1369.0711147895843,1216.2729992996753,8.127858423563062,97.55479601784212,0.06868499417375168,0.02348853253692018,2.608688681226322,0.17533715933423177,0.21503331420002839,0.418004898449821,0.012935938525534686,0.11633620689655173,male
1748.6838530110642,1750.2627036125677,1098.8543568547982,290.20284504725026,416.36403763969423,2778.7564454966796,2362.3924078569853,4.786290382000432,33.94679644863598,0.13882190136044037,0.024643242973280733,2.7622856999008465,0.2325815238346122,0.2042362688145283,0.9496127731419738,0.009596289873618243,0.25689024390243903,male
1339.4479057362612,1484.5310618301887,673.0,134.75,304.0,1958.25,1654.25,5.898706535925505,54.29832439476999,0.06785211073590415,0.012497451893685528,2.8665115599893634,0.1672654932703499,0.19750121328003253,0.5854018800432524,0.012895067410730442,0.11974842767295597,male
1339.4479057362612,1484.5310618301887,673.0,134.75,304.0,1958.25,1654.25,5.898706535925505,54.29832439476999,0.06785211073590415,0.012497451893685528,2.8665115599893634,0.1672654932703499,0.19750121328003253,0.5854018800432524,0.012895067410730442,0.11974842767295597,male
2403.9878955062873,2266.649555827243,1435.946462715105,196.17590822179733,442.82982791586994,4043.21223709369,3600.38240917782,4.498276351198224,28.426633124734064,0.1357036100951432,0.008808452194105625,2.6739729353985267,0.23573867152573516,0.21285404780278808,0.7822615412469299,0.009348081744656407,0.22446601941747574,male
1702.8287361234889,1986.5859429727293,604.2046527976099,123.37163067595176,331.8029041541267,2724.3689725621143,2392.5660684079876,7.226851900658064,72.46766931930713,0.1242289468979081,0.024052351169047723,2.8698482450459184,0.2219600457212986,0.21985197798800016,0.6918948380609239,0.009977633190874472,0.1822544642857143,male
1635.6769291686835,2083.8321223025837,482.3183903303318,117.27870682750418,207.76194752554548,2592.9467731365744,2385.184825611029,8.834253824343945,121.97811718347988,0.09459127831357823,0.022997009445841644,2.6862703532923655,0.18454507952698287,0.21017095659498736,0.44664594446251565,0.015635808978783024,0.14039215686274512,male
2132.6595169686934,2039.8792180275038,1179.8432955111239,230.1826472052619,485.52186787557974,3337.8580225885066,2852.336154712927,4.220889995723134,25.798387891502347,0.15046733949351584,0.011894776710772664,2.784557309469404,0.25391800359056366,0.21261909843470156,0.9009971261675356,0.007765748640089021,0.2713031914893617,male
1561.053737224618,1671.1795296975495,747.0,129.0,362.0,2482.0,2120.0,5.963614151850635,52.81281359499596,0.08234032035843124,0.013327273591680358,2.864799368224863,0.17894642379690462,0.19919729630452968,0.5595549455167909,0.012454969046307617,0.12960084033613445,male
1561.053737224618,1671.1795296975495,747.0,129.0,362.0,2482.0,2120.0,5.963614151850635,52.81281359499596,0.08234032035843124,0.013327273591680358,2.864799368224863,0.17894642379690462,0.19919729630452968,0.5595549455167909,0.012454969046307617,0.12960084033613445,male
1375.7779677099452,1712.2328157581644,575.5351681957186,188.37920489296636,313.1498470948012,1456.269113149847,1143.119266055046,5.409788178387043,39.941864994051485,0.08344414893617022,0.021887714640814952,2.7693281426017498,0.18049191397681302,0.20443348268742853,0.5454555666968368,0.009904788264630126,0.1409375,male
1898.0077558232106,2118.8302823485697,627.4698795180722,154.2168674698795,314.69879518072287,3428.915662650602,3114.216867469879,6.727030775123367,60.233166092956154,0.09867517323483621,0.02998527165254656,2.9118075008404722,0.20565469308239082,0.21603898036096905,0.6073070241716226,0.00976884492732,0.1479268292682927,male
947.3786988296795,1598.4149512985082,313.81050777412685,117.06920497273127,149.58842857626772,661.766200331967,512.1777717556993,8.83780438650049,106.21380508648262,0.03864205256570714,0.05092614617725728,2.761794538690439,0.1414582287133143,0.20423026613338216,0.200170292221534,0.017102292464055504,0.07034722222222221,male
1542.8984633192354,1674.486300809478,662.6699580737431,126.01387092982249,369.2645272520669,2719.0157125504484,2349.7511852983816,5.132617194842652,37.59957232410614,0.09635027655537166,0.030517326298485494,2.852948145918976,0.2042207483333756,0.20735925657997226,0.6664678260566602,0.009540893010892487,0.17705645161290318,male
1227.4916004241732,1469.943480801499,554.3333333333333,129.66666666666666,279.3333333333333,1548.3333333333333,1269.0,6.536961792959363,57.82189660561069,0.05158759373586732,0.017878197789958594,2.8923811117196836,0.15207117358709113,0.20346331639355,0.33687679314659646,0.013082628384118276,0.07222689075630251,male
1227.4916004241732,1469.943480801499,554.3333333333333,129.66666666666666,279.3333333333333,1548.3333333333333,1269.0,6.536961792959363,57.82189660561069,0.05158759373586732,0.017878197789958594,2.8923811117196836,0.15207117358709113,0.20346331639355,0.33687679314659646,0.013082628384118276,0.07222689075630251,male
1836.2367654368747,2031.308778961543,842.8761651131825,214.91344873501998,330.75898801597873,3066.3115845539282,2735.5525965379493,5.5117314209252735,44.80379706795726,0.09658885687646471,0.020553596001502788,2.7803836596203566,0.19585470973439237,0.21390400374175125,0.6506977917405395,0.007994635417003773,0.15704697986577182,male
1528.766127303933,1853.1246201618494,610.5859174516978,132.97793082895979,302.51154782205595,1946.1929438254333,1643.6813960033774,6.414396037613664,61.968995080593054,0.10921151439299123,0.030270988594194925,2.8262845664521015,0.2073466424178713,0.21550988626871861,0.6721956397214435,0.011060904589960048,0.17656666666666665,male
993.6058356182483,1569.9466031733962,361.8593645513623,105.89667529706281,131.41064110697693,886.6788978241115,755.2682567171346,7.435566970243374,83.12353367250114,0.05560770407453762,0.01800579706253273,2.6859286169625958,0.15380537018077586,0.20763938830003806,0.2866885082217033,0.014316336792634356,0.08036458333333334,male
1521.9608854178396,1612.8179490819582,745.3637026368663,239.25605874717732,398.0014580110595,2460.2691986273358,2062.267740616276,3.6933049083444613,19.320837791752794,0.10581572289102385,0.0181816515661564,2.7877297100416096,0.19941151511658706,0.2026630894497769,0.712748927717035,0.010099360223178,0.18303956834532376,male
1158.8030501690223,1299.1061352256124,619.0,136.20000000000002,295.6,1579.4,1283.8000000000002,6.538734763730281,72.254416213186,0.051043704127647,0.019470721563244503,2.8230899589555247,0.15533967491512615,0.20190014056536987,0.41800388039095665,0.012536948354482097,0.08291457286432159,male
1158.8030501690223,1299.1061352256124,619.0,136.20000000000002,295.6,1579.4,1283.8000000000002,6.538734763730281,72.254416213186,0.051043704127647,0.019470721563244503,2.8230899589555247,0.15533967491512615,0.20190014056536987,0.41800388039095665,0.012536948354482097,0.08291457286432159,male
1524.727115239351,1781.3499165898293,652.16,186.56,302.08,2097.6,1795.52,6.979762603016588,77.75537194074535,0.07513424038112156,0.038413893498303174,2.8272279271529164,0.16992006248946165,0.20240497647438074,0.5441124523736773,0.007737294617555146,0.12870967741935485,male
1221.8686179857748,1563.081409107275,540.8079142621599,135.8258505826519,273.0776943472739,1531.5166774358859,1258.438983088612,8.987994868979575,129.963209341819,0.06470926495957785,0.061313176344246316,2.9589133548234057,0.17080654399227982,0.21125509197141792,0.45486807776786864,0.009833134716576868,0.10635135135135135,male
1029.745698940817,1595.0815698747922,375.45605306799337,112.106135986733,169.81757877280265,865.3399668325042,695.5223880597015,10.951519640872805,179.52617302915695,0.05536332179930795,0.036985171483976516,2.845298801313784,0.15912122690022612,0.2107150750970675,0.32270150648124846,0.012389570890841339,0.1134453781512605,male
1676.98338070068,1429.813378475451,1207.6542643100101,239.06011978047204,490.80778781744954,2762.2128085807894,2271.40502076334,4.519860367671462,38.72836533979674,0.0966462315182113,0.012744803457625251,2.9133378324642614,0.18361839352251844,0.187764966122693,0.7855483546870929,0.007787458847248982,0.1924576271186441,male
1186.0794265612953,1394.0398129791308,599.6,131.4,282.0,1465.8000000000002,1183.8000000000002,6.199096955188009,57.82521614759154,0.05382356085810781,0.018907479833462627,2.8669426838585115,0.15131844297994257,0.19209432467711848,0.42126620107644863,0.012959592741713792,0.08336683417085425,male
1186.0794265612953,1394.0398129791308,599.6,131.4,282.0,1465.8000000000002,1183.8000000000002,6.199096955188009,57.82521614759154,0.05382356085810781,0.018907479833462627,2.8669426838585115,0.15131844297994257,0.19209432467711848,0.42126620107644863,0.012959592741713792,0.08336683417085425,male
